area,floor,h_method,href,huxing,metro,orientation,price,renovation,square,tags,time,title,view
建国门外 长安驿,高楼层/27层,整租,/zufang/42687186.html,2室1厅,距离地铁永安里570米,西,15000,豪装,109.9平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/26,东二环赛特商圈 长安驿正规大一居 装修很好,近30天带看  1  次
梨园 时尚街区东区,高楼层/20层,整租,/zufang/42687003.html,2室1厅,距离地铁梨园164米,南北,4700,精装,67平米,"近地铁,集中供暖",2019/3/24,业主直签 梨园地铁 时尚街区东区正规两居 拎包住 可长签,近30天带看  2  次
东坝 金隅景和园七区,中楼层/21层,整租,/zufang/42686989.html,1室1厅,近30天带看  3  次,南,4600,精装,60平米,"拎包入住,集中供暖",,爱上幸福的家 金隅景和园一居 商场边上 价格便宜,
亦庄开发区 金地格林小镇6,顶层/2层,整租,/zufang/42686829.html,多室0厅,近30天带看  1  次,南北,300000,精装,180平米,集中供暖,,马驹桥 金地格林小镇6 底商出租,
管庄 柏林爱乐二期,低楼层/22层,整租,/zufang/42686770.html,1室1厅,距离地铁常营892米,东北,5500,精装,57.98平米,"近地铁,拎包入住",2019/3/24,柏林爱乐 精装东北向一居 看房随时 拎包入住 常营站旁,近30天带看  8  次
亚运村 慧忠北里第一社区,顶层/22层,整租,/zufang/42686251.html,1室1厅,距离地铁安立路502米,东,6600,中装,65平米,"近地铁,集中供暖",2019/3/27,慧忠北里 新上带电梯一居室 价格合适,近30天带看  2  次
科技园区 恒富中街3，4，6，7号院,顶层/6层,整租,/zufang/42686206.html,2室1厅,距离地铁科怡路318米,南北,4600,精装,65平米,"近地铁,拎包入住,集中供暖",2019/4/6,九号线科怡路站旁 恒富中街南北通透两居室出租,近30天带看  4  次
首都机场 首都机场-西平里,中楼层/6层,整租,/zufang/42685765.html,3室1厅,近30天带看  1  次,南北,4800,中装,90平米,"随时看,可短租,拎包入住,集中供暖",,首都机场南楼西平里中间楼层干净三居随时看房拎包入住,
健翔桥 丝竹园,中楼层/6层,整租,/zufang/42685628.html,2室1厅,距离地铁奥体中心1281米,南,5000,精装,58平米,"近地铁,随时看",2019/3/28,健翔桥 丝竹园小区精装一居室家电齐全拎包住,近30天带看  1  次
团结湖 秀水园小区,中楼层/18层,整租,/zufang/42685421.html,1室1厅,距离地铁金台路461米,西,5500,简装,44.64平米,"近地铁,集中供暖",2019/3/24,朝阳公园，金台里，甜水园街，秀水园，一居室，业主直租,近30天带看  3  次
六里桥 金家村,中楼层/6层,整租,/zufang/42685168.html,2室1厅,近30天带看  3  次,南北,6000,中装,92平米,"近地铁,随时看,拎包入住,集中供暖",,六里桥 万寿路 金家村288号院 精装两室一厅南北通透,
东坝 首开常青藤四期,中楼层/9层,整租,/zufang/42685133.html,3室2厅,近30天带看  1  次,南北,8500,中装,96平米,拎包入住,,东坝首开常青藤四期三居室出租,
酒仙桥 卡布其诺,底层/9层,整租,/zufang/42684974.html,3室1厅,距离地铁将台1417米,南北,12500,精装,103平米,"近地铁,拎包入住,集中供暖",2019/3/26,卡布奇诺南北三居 邻将府公园 798 电子城IT产业园,近30天带看  1  次
马坡 佳和宜园,顶层/6层,整租,/zufang/42684893.html,2室1厅,近30天带看  1  次,南北,3000,中装,89平米,"拎包入住,集中供暖",,佳和宜园 正规两居室 看房方便,
CBD 现代城,中楼层/41层,整租,/zufang/42684529.html,3室2厅,距离地铁大望路236米,西南,35000,精装,269.83平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/25,国贸CBD大望路地铁口，现代城SOHO大复式出租,近30天带看  1  次
北苑 茉藜园,底层/25层,整租,/zufang/42684434.html,2室1厅,距离地铁立水桥南861米,西北,11000,精装,106平米,"近地铁,拎包入住,集中供暖",2019/3/28,茉藜园精装两室一厅拎包入住,近30天带看  2  次
亚运村 慧忠里D区,低楼层/6层,整租,/zufang/42684232.html,2室1厅,距离地铁安立路672米,南北,7800,精装,65平米,"近地铁,可短租,拎包入住,集中供暖",2019/3/29,慧忠里 ，精装修两居室， 南北通透， 随时看房 ，有钥匙,近30天带看  1  次
古城 古城现代嘉园,高楼层/21层,整租,/zufang/42684041.html,3室1厅,距离地铁古城1276米,南北,6500,精装,90平米,"近地铁,拎包入住,集中供暖",2019/3/28,古城现代嘉园 三室一厅 南北通透 明厨明卫 全齐,近30天带看  4  次
洋桥 政洋家园,顶层/6层,整租,/zufang/42683562.html,2室1厅,距离地铁北京南站1018米,南,5000,精装,52.3平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/2,长期出租，精装修，拎包入住,近30天带看  1  次
枣园 清源西里,中楼层/6层,整租,/zufang/42683419.html,2室1厅,距离地铁清源路331米,南北,4000,精装,62平米,"近地铁,拎包入住,集中供暖",2019/3/24,清源西里正规2居室 家具家电全齐随时入住,近30天带看  1  次
常营 北辰福第中区,低楼层/22层,整租,/zufang/42683123.html,2室1厅,距离地铁常营510米,东北,6300,精装,80.94平米,"近地铁,随时看",2019/3/24,6号线常营 天街 黄渠 褡裢坡 北辰福第中区,近30天带看  2  次
黄村中 阳光乐府,低楼层/15层,整租,/zufang/42682958.html,1室1厅,距离地铁黄村西大街269米,南,3500,中装,70平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,阳光乐府拎包入住交通便利配套设施完善,近30天带看  1  次
长椿街 报国寺1号院,中楼层/6层,整租,/zufang/42682559.html,2室1厅,距离地铁广安门内308米,南北,7500,精装,57平米,"近地铁,拎包入住,集中供暖",2019/3/24,金融街长椿街牛街7号线2号线宣武医院精装大两居,近30天带看  1  次
看丹桥 韩庄子四里,顶层/6层,整租,/zufang/42682254.html,2室1厅,距离地铁丰台南路469米,南北,4800,中装,60平米,"近地铁,拎包入住,集中供暖",2019/3/24,韩庄子 欧尚 总部基地 科技园,近30天带看  2  次
看丹桥 富丰园,高楼层/6层,整租,/zufang/42681983.html,3室1厅,距离地铁丰台南路1223米,南北,4500,中装,75.6平米,"近地铁,随时看",2019/3/26,看丹桥总部基地丰台南路地铁口三居室便宜出租随时看房,近30天带看  5  次
德胜门 新风北里,底层/6层,整租,/zufang/42681825.html,3室1厅,距离地铁牡丹园1390米,南,7000,精装,68.2平米,"近地铁,随时看",2019/3/26,新风北里，马甸南村，吉第嘉园，月季园，双秀公园，地铁沿线,近30天带看  1  次
顺义其它 望泉家园石景苑,顶层/6层,整租,/zufang/42681755.html,2室1厅,距离地铁石门872米,南北,4600,精装,92平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/8,宏城国泰 温馨两室一厅 拎包入住,近30天带看  1  次
惠新西街 胜古北里,中楼层/6层,整租,/zufang/42681549.html,1室1厅,距离地铁惠新西街南口232米,南,5700,精装,49平米,"近地铁,拎包入住,集中供暖",2019/3/24,惠新西街南口 胜古北里 一居 看房联系,近30天带看  4  次
奥林匹克公园 澳林春天四期,底层/12层,整租,/zufang/42681259.html,2室1厅,距离地铁北沙滩1119米,南北,9500,精装,89.59平米,"近地铁,拎包入住",2019/3/23,林萃桥地铁，奥森西门，澳林春天四期，精装大一居,近30天带看  4  次
北大地 正阳新开路16号院,底层/6层,整租,/zufang/42681073.html,2室1厅,距离地铁丰台南路1281米,南北,4500,精装,50平米,"近地铁,随时看",2019/3/28,真是房源随时可看随时联系,近30天带看  1  次
军博 电信小区,中楼层/6层,整租,/zufang/42680188.html,2室1厅,距离地铁北京西站633米,南北,6000,精装,54.4平米,"近地铁,拎包入住,集中供暖",2019/3/30,军博 6000两居室 电信小区南北通透长期出租,近30天带看  1  次
劲松 劲松一区,顶层/5层,整租,/zufang/42679889.html,2室1厅,近30天带看  1  次,南北,5800,简装,60平米,拎包入住,,好房住的舒适，欢迎您的到来,
七里庄 望园东里,中楼层/21层,整租,/zufang/42679570.html,2室1厅,距离地铁七里庄252米,南北,7900,精装,109平米,"近地铁,集中供暖",2019/3/28,六里桥七里庄望园东里大两局,近30天带看  1  次
七里庄 小井润园一区,低楼层/9层,整租,/zufang/42679360.html,2室1厅,距离地铁七里庄982米,南北,6500,精装,95平米,"近地铁,集中供暖",2019/3/28,七里庄 小井润园 精装两居 采光好 看房联系,近30天带看  2  次
朝青 国美第一城3号院,高楼层/31层,整租,/zufang/42679301.html,1室1厅,距离地铁青年路1194米,南,5800,精装,49.56平米,"近地铁,拎包入住,集中供暖",2019/3/23,国美新上开间 业主直租拎包入住 邻达美 青年路地铁6号线,近30天带看  3  次
临河里 小街之春,顶层/6层,整租,/zufang/42679300.html,2室1厅,近30天带看  1  次,南北,3800,中装,82平米,"近地铁,随时看",,小街之春 精装两居 采光好 家具家电齐全 走路到土桥地铁,
双井 苹果社区南区,底层/22层,整租,/zufang/42679015.html,1室1厅,距离地铁九龙山774米,南,7500,精装,55.28平米,"近地铁,拎包入住,集中供暖",2019/3/26,苹果南区55平高层观景开间 保养干净拎包住,近30天带看  3  次
亚运村小营 锦绣馨园,低楼层/24层,整租,/zufang/42678987.html,2室1厅,距离地铁关庄697米,西南,7800,精装,108.31平米,"近地铁,拎包入住,集中供暖",2019/3/24,正规的两居室，房子装修很不错,近30天带看  2  次
潘家园 华威西里,中楼层/6层,整租,/zufang/42678757.html,1室1厅,距离地铁潘家园693米,南,5000,精装,47平米,"近地铁,拎包入住",2019/3/24,精装南朝向一居室，家具家电齐全 拎包入住,近30天带看  1  次
果园 挂车厂宿舍,顶层/6层,整租,/zufang/42678723.html,1室1厅,距离地铁果园717米,南北,3600,精装,41.93平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,果园地铁站 一居室 看房随时交通方便,近30天带看  0  次
七里庄 小井润园一区,低楼层/9层,整租,/zufang/42678554.html,2室1厅,距离地铁七里庄982米,南北,6000,中装,95平米,"近地铁,集中供暖",2019/3/28,七里庄 小井润园 家具家电齐全 看房联系,近30天带看  1  次
东坝 奥林匹克花园四期,高楼层/9层,整租,/zufang/42678502.html,2室1厅,近30天带看  2  次,南北,7500,精装,89平米,随时看,,奥园四期 中楼层全南向小两居  温馨舒适,
长阳 徜徉嘉园祥云街8号院,中楼层/8层,整租,/zufang/42678359.html,3室2厅,距离地铁长阳780米,南北,7500,豪装,130.81平米,"近地铁,随时看",2019/3/23,长阳半岛徜徉嘉园8号院家具家电全齐诚心出租,近30天带看  1  次
长阳 徜徉嘉园祥云街5号院,中楼层/9层,整租,/zufang/42678286.html,3室1厅,距离地铁长阳755米,南北,5800,精装,140.6平米,"近地铁,随时看,集中供暖",2019/3/24,长阳半岛大三居，视野好，位置好，看房方便。,近30天带看  1  次
石佛营 石佛营西里,顶层/18层,整租,/zufang/42678095.html,2室1厅,距离地铁十里堡1164米,南,7800,中装,75平米,"近地铁,拎包入住,集中供暖",2019/4/9,朝阳公园桥东 十里堡 八里庄 石佛营两居 拎包入住,近30天带看  2  次
东坝 首开常青藤三期,高楼层/9层,整租,/zufang/42678008.html,3室1厅,近30天带看  3  次,南北,8000,精装,95平米,拎包入住,,东坝 首开常青藤三期新装三居室出租,
欢乐谷 官悦欣园,中楼层/30层,整租,/zufang/42677894.html,2室1厅,距离地铁南楼梓庄299米,南北,7800,精装,100平米,"近地铁,拎包入住",2019/3/28,欢乐谷 官悦欣园全南向一居室 采光好 高楼层 有车位,近30天带看  1  次
梨园 新城嘉园,低楼层/28层,整租,/zufang/42677890.html,1室1厅,距离地铁梨园556米,南,3900,精装,67平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,房美价廉 梨园地铁 新城嘉园正规一居 南向 电梯房可长签,近30天带看  1  次
玉泉营 葛村西里,顶层/3层,整租,/zufang/42677835.html,2室1厅,距离地铁丰台站400米,南,4200,中装,44平米,"近地铁,随时看,集中供暖",2019/3/23,十号线 丰台站 葛村西里 二居室出租,近30天带看  3  次
和平里 和平街十五区,低楼层/18层,整租,/zufang/42677808.html,2室1厅,距离地铁光熙门473米,南北,7600,精装,65平米,"近地铁,随时看,集中供暖",2019/3/23,和平街十五区 温馨两居 光熙门 小区管理好 交通方便,近30天带看  3  次
紫竹桥 汇景阁,低楼层/21层,整租,/zufang/42677772.html,2室2厅,距离地铁车道沟1060米,南,14000,中装,155平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,紫竹桥 车道沟10号地铁 中国兵器 汇景阁 看房联系,近30天带看  1  次
健翔桥 华亭嘉园,高楼层/34层,整租,/zufang/42677724.html,3室2厅,距离地铁奥体中心761米,东南,21000,简装,214平米,"近地铁,随时看",2019/3/23,北四环健翔桥！华亭嘉园，精装三居室，主力户型办公好房源！,近30天带看  2  次
双井 苹果社区南区,高楼层/31层,整租,/zufang/42677658.html,2室2厅,距离地铁九龙山774米,南北,8000,精装,49平米,"近地铁,拎包入住,集中供暖",2019/3/26,苹果社区少有的户型，两居室，精装修，头次出租！,近30天带看  2  次
青塔 华富丽苑,中楼层/30层,整租,/zufang/42677562.html,2室1厅,近30天带看  1  次,南,5000,中装,75平米,随时看,,新上房源  华富丽苑 二室一厅一卫,
科技园区 恒富中街3，4，6，7号院,底层/6层,整租,/zufang/42677421.html,2室1厅,距离地铁科怡路318米,南北,6800,精装,85平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/28,九号线科怡路站旁 恒富中街两居室出租 随时看房,近30天带看  3  次
果园 新华联家园南区,底层/1层,整租,/zufang/42677302.html,5室1厅,距离地铁果园677米,东,37500,中装,180平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,果园地铁站 新华联家园南区 五居室 随时看房,近30天带看  1  次
后沙峪 空港吉祥花园,高楼层/11层,整租,/zufang/42677206.html,2室1厅,距离地铁花梨坎461米,南北,5200,精装,74平米,"近地铁,集中供暖",2019/3/26,吉祥花园 精装两居室 近花梨坎地铁 看房方便,近30天带看  1  次
定慧寺 永金里,高楼层/7层,整租,/zufang/42677200.html,2室1厅,距离地铁海淀五路居1334米,南北,5500,精装,67平米,"近地铁,拎包入住,集中供暖",2019/3/25,五棵松 五路居地铁 永金里 定慧桥 精装两居,近30天带看  1  次
果园 挂车厂宿舍,低楼层/6层,整租,/zufang/42677181.html,2室1厅,距离地铁果园717米,南北,4000,中装,71平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,果园地铁|北机宿舍精装一居近万达广场有钥匙随时看房,近30天带看  0  次
广安门 玺源台,高楼层/26层,整租,/zufang/42676443.html,1室1厅,近30天带看  1  次,西,7800,精装,61.06平米,"近地铁,拎包入住,集中供暖",,玺源台 西向 一居 家具家电全,
健翔桥 华亭嘉园,中楼层/34层,整租,/zufang/42676400.html,3室1厅,距离地铁奥体中心761米,西,17000,精装,168平米,"近地铁,随时看",2019/3/23,健翔桥 华亭嘉园 精装三居室 业主直租 随时入住,近30天带看  1  次
北关 财富东方,高楼层/13层,整租,/zufang/42676231.html,3室1厅,距离地铁通州北关872米,东西,5500,精装,100平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/4,财富东方精装三居+电梯房+房东急租随时入住,近30天带看  5  次
军博 莲花池东路9号院,高楼层/18层,整租,/zufang/42676161.html,2室1厅,距离地铁湾子910米,东南,7000,简装,65平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,莲花池东路9号院两居带电梯价格7000业主急租,近30天带看  1  次
黄村北 保利茉莉公馆,低楼层/20层,整租,/zufang/42675543.html,3室2厅,距离地铁高米店北208米,南北,6800,精装,90平米,"近地铁,拎包入住,集中供暖",2019/3/23,保利茉莉南北三居室出租，看房随时，配套齐全，带露台。,近30天带看  3  次
回龙观 矩阵小区,高楼层/6层,整租,/zufang/42675222.html,3室1厅,距离地铁回龙观东大街672米,南北,7000,中装,85平米,"近地铁,随时看",2019/3/23,矩阵小区 地铁回龙观东大街站 精装三居室 随时住.采光好,近30天带看  3  次
双桥 东柳西里,低楼层/5层,整租,/zufang/42675181.html,2室1厅,距离地铁双桥910米,南北,4500,精装,60平米,"近地铁,拎包入住,集中供暖",2019/3/27,东柳西里南北两居 包物业取暖 拎包入住,近30天带看  1  次
枣园 彩虹新城,底层/13层,整租,/zufang/42674967.html,2室1厅,距离地铁枣园576米,南北,5400,简装,90平米,"近地铁,随时看",2019/4/2,彩虹新城电梯小区精装两居室，随时看房拎包入住！！,近30天带看  1  次
潞苑 珠江东都国际,高楼层/16层,整租,/zufang/42674567.html,2室1厅,近30天带看  1  次,南北,4300,精装,89.6平米,"随时看,拎包入住,集中供暖",,北关地铁 珠江东都国际 精装修 南北通透 小区环境良好,
草桥 草桥东路16号,中楼层/13层,整租,/zufang/42674167.html,2室1厅,距离地铁草桥636米,南北,6800,精装,75平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,草桥双卧朝南两居室 业主长期出租,近30天带看  1  次
亚运村 金泉家园,高楼层/23层,整租,/zufang/42674084.html,3室2厅,距离地铁大屯路东426米,南北,20000,精装,148平米,"近地铁,拎包入住,集中供暖",2019/3/24,金泉家园 南北向三居室  看房方便 业主诚意出租,近30天带看  1  次
陶然亭 畅柳园,底层/16层,整租,/zufang/42673937.html,1室1厅,距离地铁陶然亭857米,南,6000,精装,54平米,"近地铁,拎包入住,集中供暖",2019/3/23,陶然亭  可长租 一居室 邻近地铁四号,近30天带看  2  次
洋桥 海户西里,低楼层/6层,整租,/zufang/42673639.html,1室1厅,距离地铁海户屯1093米,南,4300,精装,45平米,"近地铁,拎包入住,集中供暖",2019/3/26,海户西里朝南大一居 随时看房 业主直租,近30天带看  4  次
健翔桥 安翔里,顶层/6层,整租,/zufang/42673606.html,1室1厅,距离地铁奥体中心1151米,南,6000,精装,45平米,"近地铁,拎包入住,集中供暖",2019/3/29,安翔里 精装 一居室,近30天带看  3  次
新街口 新街口大七条15号院,顶层/6层,整租,/zufang/42673489.html,2室1厅,距离地铁积水潭275米,南北,7500,毛坯,59.6平米,近地铁,2019/3/22,新街口 新华百货 物美超市  便宜出租,近30天带看  1  次
木樨地 白云观南里,底层/5层,整租,/zufang/42673367.html,2室1厅,距离地铁木樨地1148米,南北,6800,精装,50.8平米,"近地铁,拎包入住,集中供暖",2019/4/18,白云观南里 便宜两居 看房联系 生活便利,近30天带看  2  次
朝青 国美第一城2号院,高楼层/21层,整租,/zufang/42673247.html,2室1厅,距离地铁青年路1300米,东南,8500,精装,100.35平米,"近地铁,拎包入住,集中供暖",2019/3/23,青年路 国美2号院温馨两居室 可长签 拎包入住,近30天带看  1  次
六里桥 铁路小区,底层/5层,整租,/zufang/42673159.html,2室1厅,距离地铁六里桥944米,南北,4500,中装,60平米,"近地铁,随时看,拎包入住",2019/3/26,北大地铁路小区温馨两居低楼层随时看房,近30天带看  2  次
田村 永景园,中楼层/6层,整租,/zufang/42672839.html,2室1厅,距离地铁田村1071米,东西,5300,精装,80平米,"近地铁,拎包入住",2019/3/24,这个价格你还在等什么呢，恐怕再也找不到了,近30天带看  2  次
梨园 时尚街区东区,中楼层/21层,整租,/zufang/42672700.html,1室1厅,距离地铁梨园164米,南,4300,中装,67平米,"近地铁,随时看",2019/3/23,通州梨园地铁 时尚街区东区 精装一居室,近30天带看  5  次
梨园 时尚街区东区,中楼层/21层,整租,/zufang/42672700.html,1室1厅,距离地铁梨园164米,南,4300,中装,67平米,"近地铁,随时看",2019/3/23,通州梨园地铁 时尚街区东区 精装一居室,近30天带看  5  次
安定门 青年湖南街6号院、11、12、27号楼,高楼层/14层,整租,/zufang/42672657.html,2室1厅,近30天带看  6  次,东,5700,精装,52平米,近地铁,,安定门 青年湖南街 精装好房一居室 看房联系,
双井 苹果社区北区,中楼层/23层,整租,/zufang/42672598.html,1室1厅,近30天带看  1  次,南,8000,精装,65平米,"拎包入住,集中供暖",,苹果北区高层南向一居，无遮挡，安静，随时住,
健翔桥 安翔南里,中楼层/6层,整租,/zufang/42672541.html,2室1厅,距离地铁奥体中心973米,南北,7500,精装,65平米,"近地铁,随时看",2019/3/22,业主直租 家具家电齐全 看房方便,近30天带看  7  次
天通苑 天通苑北一区,底层/24层,整租,/zufang/42672122.html,2室1厅,距离地铁天通苑434米,西,12000,精装,152.62平米,近地铁,2019/3/27,正规两居室，地铁旁。好房莫错过！随时入住,近30天带看  2  次
回龙观 龙华园西区,高楼层/6层,整租,/zufang/42671946.html,3室1厅,距离地铁龙泽582米,南北,7300,精装,90平米,"近地铁,随时看",2019/3/22,回龙观 龙华园西区正规三居室包物业取暖 拎包入住,近30天带看  4  次
广安门 远见名苑,中楼层/26层,整租,/zufang/42671463.html,2室1厅,距离地铁达官营487米,东南,8600,精装,81平米,"近地铁,拎包入住",2019/3/23,广安门 远见名苑 精装两居 7号线地铁旁 看房方便,近30天带看  1  次
安贞 安华西里三区,中楼层/16层,整租,/zufang/42671356.html,1室1厅,距离地铁安华桥653米,东,5800,中装,44平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/22,黄寺大街 歌华酒店安华西里精装电梯房一居室,近30天带看  3  次
天宫院 天堂河北区,低楼层/5层,整租,/zufang/42671185.html,2室1厅,距离地铁天宫院736米,南北,3200,精装,64.27平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/22,天堂河北区精装全齐两居室 紧邻地铁4号线首站,近30天带看  1  次
西坝河 西坝河中里,中楼层/12层,整租,/zufang/42671062.html,1室1厅,距离地铁柳芳900米,南,5800,精装,43平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/24,13号线柳芳站 国展西坝河精装1居 干净温馨  业主直租,近30天带看  1  次
黄村中 清城北区,低楼层/10层,整租,/zufang/42670978.html,2室1厅,距离地铁清源路563米,南,6500,中装,120平米,"近地铁,拎包入住,集中供暖",2019/3/23,清城北区 两居室出租,近30天带看  2  次
玉泉营 郑王坟280号院,低楼层/3层,整租,/zufang/42670875.html,2室1厅,距离地铁纪家庙134米,南北,5800,中装,76平米,"近地铁,随时看",2019/3/26,玉泉营 纪家庙新上房源 看房有钥匙 新装修,近30天带看  2  次
知春路 罗庄南里,顶层/6层,整租,/zufang/42670716.html,2室1厅,距离地铁知春路590米,南,7500,简装,65平米,"近地铁,集中供暖",2019/3/23,罗庄南里二室一厅一卫,近30天带看  3  次
小西天 文慧园北路甲6号院,底层/7层,整租,/zufang/42670695.html,2室2厅,距离地铁积水潭1112米,东南,12500,精装,116平米,"近地铁,拎包入住,集中供暖",2019/3/26,西直门积水潭 小西天文慧园 精装大两居 业主自住,近30天带看  1  次
大山子 银枫家园,底层/9层,整租,/zufang/42670170.html,3室2厅,近30天带看  1  次,南北,13000,中装,138平米,拎包入住,,798银枫家园一层前后带小院通透三居室,
龙泽 融泽嘉园2号院,高楼层/31层,整租,/zufang/42670150.html,3室1厅,距离地铁龙泽814米,南北,8000,精装,114平米,"近地铁,拎包入住,集中供暖",2019/3/22,西二旗上地龙泽 百度软件园 融泽嘉园正规三居室,近30天带看  2  次
燕山 杰辉苑,中楼层/6层,整租,/zufang/42670092.html,2室1厅,近30天带看  2  次,南北,2200,简装,89.3平米,"近地铁,拎包入住",,燕山杰辉苑温馨两居出租,
马连道 丽泽雅园,高楼层/27层,整租,/zufang/42669623.html,3室1厅,近30天带看  1  次,南,8600,精装,115平米,拎包入住,,西客站南路，丽泽雅园，丽泽商务区精装3居室,
西北旺 西山公馆,高楼层/8层,整租,/zufang/42668945.html,1室1厅,距离地铁西二旗1400米,东,8500,精装,69平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/26,中关村软件园 百度联想 西山公馆精装一居 随时住,近30天带看  4  次
科技园区 看丹路6号院,中楼层/6层,整租,/zufang/42668124.html,2室1厅,距离地铁丰台南路1103米,南,6000,精装,97平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,看丹桥 冠京隆 资和信百货 看丹路6号院 紧邻地铁9号线,近30天带看  1  次
东花市 富贵园四区,中楼层/6层,整租,/zufang/42668096.html,2室1厅,距离地铁广渠门内117米,东北,13000,精装,104平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,广渠门地铁站 富贵园四区商品房 ！生活配套齐全,近30天带看  1  次
天坛 天坛西里东区,顶层/6层,整租,/zufang/42667838.html,1室1厅,距离地铁天桥855米,南,4600,简装,40平米,"近地铁,随时看",2019/3/22,天坛西里东区精装一居,近30天带看  1  次
丽泽 保利百合花园,低楼层/20层,整租,/zufang/42666572.html,2室1厅,距离地铁六里桥431米,南,8300,精装,79平米,"近地铁,随时看",2019/3/23,六里桥，保利百合，集中供暖小区环境好，拎包入住,近30天带看  1  次
果园 巴克摩界,中楼层/12层,整租,/zufang/42666388.html,1室1厅,距离地铁果园679米,南,3800,中装,56平米,"近地铁,随时看,拎包入住,集中供暖",2019/4/9,广渠路，正规一居室，家具家电齐全，随时入住。,近30天带看  1  次
三里屯 三里屯SOHO公寓,中楼层/29层,整租,/zufang/42666208.html,2室2厅,距离地铁团结湖751米,西,30000,精装,182平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/22,我家新上 三里屯SOHO公寓精装高层 2+1书房 落地飘窗,近30天带看  0  次
潘家园 百环花园,低楼层/28层,整租,/zufang/42666030.html,2室2厅,距离地铁潘家园273米,东南,11000,精装,114平米,"近地铁,拎包入住,集中供暖",2019/3/30,业主便宜出租潘家园地铁口 百环花园精装修大二居室,近30天带看  1  次
新华大街 通惠南路小区,底层/6层,整租,/zufang/42665862.html,2室1厅,距离地铁通州北苑565米,南,4500,中装,63平米,"近地铁,随时看,拎包入住,集中供暖",2019/3/23,通惠南路简约两居室 随时看,近30天带看  1  次
科技园区 富丰路8号,中楼层/6层,整租,/zufang/42665456.html,2室1厅,近30天带看  4  次,南北,5400,精装,72平米,"随时看,拎包入住,集中供暖",,舒适两房?干净整洁?便宜急租?拎包入住,
梨园 新城嘉园,高楼层/25层,整租,/zufang/42664975.html,2室1厅,距离地铁梨园556米,南,4600,精装,80平米,"近地铁,拎包入住,集中供暖",2019/3/21,临地铁小区，精装两居室，家具家电齐全，业主自住房，可谈,近30天带看  2  次
北苑 世华泊郡,低楼层/27层,整租,/zufang/42664912.html,3室2厅,距离地铁立水桥1047米,南北,13000,精装,119.34平米,"近地铁,拎包入住,集中供暖",2019/3/25,世华泊郡南北三居室 集中供暖 居家全齐 近地铁,近30天带看  1  次
马连道 三义东里,底层/6层,整租,/zufang/42664295.html,2室1厅,距离地铁达官营249米,南北,6800,精装,65平米,"近地铁,拎包入住,集中供暖",2019/3/21,马连道三义东里下楼地铁7号线，精装好房,近30天带看  1  次
芍药居 芍药居甲2号院,低楼层/18层,整租,/zufang/42664187.html,3室1厅,距离地铁芍药居426米,南北,9500,中装,112平米,"近地铁,拎包入住,集中供暖",2019/3/26,"芍药居甲2号院精装三居室,您的最终归宿",近30天带看  1  次
垡头 金蝉南里,高楼层/10层,整租,/zufang/42664053.html,1室1厅,距离地铁欢乐谷景区547米,南北,5000,精装,65.32平米,"近地铁,可短租,拎包入住,集中供暖",2019/3/23,欢乐谷地铁口金蝉南里精装南向一居全齐随时看房,近30天带看  1  次
八角 八角南里,底层/6层,整租,/zufang/42664039.html,2室1厅,距离地铁八角游乐园966米,南,6000,精装,83平米,"近地铁,随时看,集中供暖",2019/3/24,融科畅游 精装两居室 家电齐全 业主出租 看房联系,近30天带看  1  次
玉泉路 金隅瑞和园,中楼层/14层,整租,/zufang/42664004.html,1室1厅,距离地铁八宝山1399米,南,4800,精装,56平米,"近地铁,随时看",2019/3/22,田村山南路 瑞和园精装一居室,近30天带看  5  次
建国门外 中海·枫丹公馆,低楼层/15层,整租,/zufang/42663910.html,1室1厅,近30天带看  1  次,南,15500,精装,79平米,"近地铁,随时看,拎包入住,集中供暖",,枫丹公馆精装一居邻国贸CBD英皇赛特永安里地铁,
潘家园 嘉多丽园,顶层/25层,整租,/zufang/42663837.html,多室多厅,距离地铁十里河226米,南北,26000,精装,336平米,"近地铁,随时看",2019/3/22,十里河桥附近嘉多丽园复式出租双厅双卫采光好户型方正,近30天带看  0  次
